name,lat,lon,vars,star,end,accum_TCP_50Y,accum_TCP_1TC,TCP_p70,TCP_p80,TCP_p90,TCP_p95,TCP_p100,TCP_p99,num_record
USC00386527,33.4889,-80.8742,PRCP,1919,2020,5421.921596748152,6.341428768126494,34.832920344051146,42.36000000000001,76.55999999999997,106.74999999999994,177.0,156.12800000000018,155
USC00386775,33.7717,-81.2581,PRCP,1947,2020,4764.889250899783,5.572969884093314,34.90493783319869,44.5,68.07999999999998,88.5,180.3,125.57800000000006,143
USC00387631,33.9919,-81.7714,PRCP,1902,2020,4450.097837665144,5.204792792590811,37.37942270517593,49.04009362552965,65.37,77.13120418138817,150.6,98.08099999999993,130
USC00387722,34.635,-81.5206,PRCP,1893,2020,4364.246358031709,5.104381705300244,39.501574296247234,49.160000000000004,68.8,86.96999999999997,143.5,132.53200000000004,120
USC00388440,33.9364,-80.3569,PRCP,1901,2020,5205.174571825506,6.087923475819306,35.12126463861512,40.750128448524066,63.19000000000004,92.95500000000007,182.4,137.001,158
USC00388786,34.6053,-81.6631,PRCP,1949,2020,4057.29585775926,4.745375272233052,40.53767404043812,46.75910020284561,77.78999999999999,95.34499999999997,186.2,139.13099999999983,108
USC00388979,34.3347,-80.703,PRCP,1893,2020,3486.780443021912,4.0781057813121775,35.1,40.76043321908212,58.4,68.55,113.5,107.22000000000011,111
USC00389327,34.3706,-81.0825,PRCP,1896,2020,4715.202273232826,5.514856459921434,36.65860361530303,47.54000000000001,60.97000000000001,75.09999999999998,168.9,151.55699999999968,134
USC00389350,34.9389,-81.0331,PRCP,1899,2020,3886.318334546084,4.545401560872612,38.832220726349476,45.544244145494176,56.08234714666031,82.32499999999965,135.6,113.08,112
USC00389469,32.7019,-80.8517,PRCP,1899,2020,5626.853293605089,6.581114963280806,38.1,50.8,66.44,89.39999999999998,287.5,167.83199999999997,157
USC00410246,30.7578,-97.8614,PRCP,1968,2020,1279.1981499964609,1.4961381871303636,31.306666249506282,33.305485456664016,48.5,55.03999999999997,228.6,183.0139999999999,47
USC00410569,28.9797,-95.975,PRCP,1909,2020,3805.5922837538455,4.45098512719748,35.4720512095849,46.800000000000004,72.58000000000003,104.15999999999998,231.6,189.3599999999999,105
USC00410611,30.0969,-94.0997,PRCP,1901,2020,6665.372987500823,7.795757880117922,35.720151601479756,49.660000000000004,80.63999999999996,142.89999999999975,368.3,274.4259999999999,160
USC00410639,28.4575,-97.7061,PRCP,1894,2020,2600.208659146597,3.0411797183001132,31.645178818242197,34.9995833644545,78.51000000000003,106.59999999999997,236.2,224.9819999999999,80
USC00410832,30.095,-98.4142,PRCP,1896,2020,1298.712138727268,1.5189615657628865,31.2504709490496,32.8989570164616,47.160000000000004,78.42,114.3,99.8959999999999,53
USC00410902,29.7986,-98.7353,PRCP,1893,2020,1513.5288088256734,1.7702091331294425,29.168350212917495,32.95976440164117,58.18000000000002,104.85999999999996,186.2,172.48400000000004,55
USC00411045,31.1589,-96.6825,PRCP,1963,2020,1802.3813588961468,2.1080483729779496,34.940267576359616,43.7,55.12000000000002,69.52999999999997,184.7,132.43099999999998,58
USC00411048,30.1592,-96.3972,PRCP,1897,2020,2719.6232835243177,3.180845945642477,32.437086085191936,39.42,65.64,113.64999999999992,190.0,156.05300000000005,84
USC00411215,29.7383,-98.4522,PRCP,1940,2020,1266.0326602465327,1.4807399535047165,30.206024614688097,36.92241276317304,54.37000000000001,95.97000000000001,134.6,122.60300000000001,44
USC00411314,30.5328,-96.7022,PRCP,1936,2020,2156.704600491771,2.5224615210430072,37.98,50.8,78.88000000000004,104.98999999999994,125.7,122.80000000000001,59
USC00411429,29.8608,-98.1958,PRCP,1961,2020,1496.8055929374407,1.7506498163011002,30.96607316947285,35.67447739405678,48.160000000000025,73.4249999999997,166.6,142.37899999999996,54
USC00411500,32.1614,-94.3397,PRCP,1908,2020,2134.431977656091,2.496411669773206,31.32021450122868,38.68,48.340000000000025,71.36000000000006,104.1,99.31199999999997,77
USC00411578,31.8075,-94.1642,PRCP,1922,2019,3193.9887388541765,3.7356593436890955,33.24965646529757,38.6,59.7,77.2,210.1,166.1,101
USC00411596,31.2581,-95.9744,PRCP,1937,2020,2374.180397308961,2.7768191781391356,33.3088785024041,50.7,79.53999999999999,91.25,194.3,187.63400000000001,67
USC00411911,29.6989,-96.5731,PRCP,1903,2020,2894.071448280543,3.384878886877828,31.664800817880845,38.5503914042172,72.68000000000004,115.31999999999982,200.7,158.19600000000023,89
USC00411956,30.3303,-95.4831,PRCP,1897,2020,4191.024469613621,4.901783005396047,32.43907893751197,38.079040645393356,75.61999999999998,115.40999999999993,346.5,316.74800000000016,103
USC00412114,31.3072,-95.4508,PRCP,1904,2020,2324.77931938793,2.719040139635006,30.99365562425312,33.052457624418665,50.500000000000014,66.96,231.4,125.2279999999993,77
USC00412266,29.0567,-96.2319,PRCP,1896,2020,2882.7661604353466,3.3716563279945575,31.258775045172225,34.20902825639845,66.53000000000002,91.95499999999994,151.1,150.10999999999999,100
USC00412462,30.3558,-96.8289,PRCP,1941,2020,1980.4956850228796,2.316369222248982,32.32534142086423,37.80000000000001,60.02999999999999,69.84499999999997,206.5,160.01800000000003,62
USC00412820,30.3642,-97.37,PRCP,1962,2020,1416.71782838317,1.6569799162376257,31.362042690577233,35.535734957771254,42.68000000000001,58.71999999999997,136.9,122.64400000000002,55
USC00412906,27.9775,-99.3847,PRCP,1907,2020,1143.6516781398136,1.3376043019179107,30.267787347596972,50.91605750087744,88.9,125.72999999999998,147.1,144.80599999999998,32
USC00413065,28.9614,-98.1103,PRCP,1946,2020,1770.0090397111528,2.0701860113580737,38.88654708889281,53.3,70.5,79.3,179.1,163.6649999999999,46
USC00413112,30.2758,-97.0192,PRCP,1963,2020,1657.5704321275125,1.9386788679853948,35.10102088449648,41.7,71.6,96.925,221.0,169.6549999999997,46
USC00413156,29.9744,-98.2669,PRCP,1887,2020,1246.0482937041936,1.4573664253850218,31.34588834360204,34.54000000000001,67.52999999999997,86.07999999999998,137.2,120.10299999999984,42
USC00413183,29.6339,-97.0644,PRCP,1908,2020,1845.5505389809896,2.1585386420830286,30.69491443143275,34.67084590818011,51.940000000000005,59.679999999999964,197.4,176.7959999999998,69
USC00413340,28.9844,-95.3808,PRCP,1931,2020,5233.194073028897,6.12069482225602,32.996832470851075,50.120000000000005,91.77000000000001,133.42999999999998,424.7,194.6229999999999,134
USC00413508,28.3064,-98.1222,PRCP,1916,2020,2106.2127256877297,2.463406696710795,31.96375240995233,36.691303899676214,58.650000000000006,90.95999999999997,253.0,216.40000000000003,62
USC00413525,30.1872,-96.8594,PRCP,1940,2020,2134.8543526087387,2.496905675565776,31.560838441914186,38.21067904262267,72.99,113.66499999999986,224.3,205.39000000000004,62
USC00413622,29.4744,-97.4481,PRCP,1915,2020,1805.2198863368008,2.1113682881132174,31.37154946456769,34.91040198886214,51.34,57.5,185.4,125.03299999999984,68
USC00413873,29.4706,-96.9397,PRCP,1893,2020,2664.3680365102678,3.116219925743003,35.6945376045601,46.94,79.0000000000001,103.8,252.7,168.56799999999942,77
USC00414081,32.1808,-94.7964,PRCP,1908,2020,1951.303431320653,2.282226235462752,31.18582473375568,32.06240018227507,40.25999999999999,73.61999999999998,133.4,104.31200000000004,73
USC00414327,29.8733,-95.5275,PRCP,1947,2020,4344.494720928674,5.081280375355174,33.25256542217467,47.5,83.01000000000006,137.98999999999998,268.0,260.8829999999999,110
USC00414382,30.7064,-95.5422,PRCP,1903,2020,3717.190390445329,4.347591099936057,35.49821938759344,48.6,75.5,102.78999999999995,310.9,200.3200000000001,98
USC00414563,30.9153,-94.0097,PRCP,1878,2020,4250.484692520161,4.971327125754574,35.837723487560375,44.74,65.32,104.16499999999999,193.0,156.86200000000005,120
USC00415060,27.5683,-99.4983,PRCP,1946,2020,1415.83244240166,1.655944377077965,29.958310274081178,32.521405456638185,50.15,74.025,164.6,138.31000000000012,56
USC00415193,30.4064,-97.0133,PRCP,1948,2020,1686.9550009343757,1.973046784718568,31.635673315986296,38.70000000000001,50.8,80.065,201.9,135.22999999999962,60
USC00415196,30.0592,-94.795,PRCP,1903,2020,5498.490456267442,6.430982989786481,33.51860403403549,43.2,116.32000000000002,156.86499999999987,454.7,272.6979999999995,122
USC00415429,29.6756,-97.6578,PRCP,1901,2020,1873.5107714430858,2.1912406683544865,30.194478942025878,31.988118095983516,43.760000000000005,89.68499999999997,205.2,173.0399999999999,68
USC00415477,30.9392,-95.9203,PRCP,1918,2020,2597.951404688697,3.038539654606663,39.50999999999999,51.440000000000005,81.35,96.785,153.9,137.49900000000014,72
USC00415611,31.305,-96.8767,PRCP,1902,2020,1201.2867765289686,1.4050137737180919,31.978872094888946,37.31022305410709,52.72000000000003,61.824999999999996,92.5,78.87000000000003,48
USC00415661,28.0372,-97.8725,PRCP,1964,2020,2711.3033693019997,3.1711150518152045,30.498170248663182,37.63999999999999,53.12000000000003,89.73000000000008,293.4,209.89400000000006,87
USC00415721,26.565,-98.1236,PRCP,1941,2020,2588.1423038576963,3.0270670220557854,30.61112126025481,33.18377969886233,63.30000000000001,113.76,210.3,194.2639999999999,77
USC00416024,30.3908,-95.6969,PRCP,1954,2020,2721.406128484605,3.1829311444264383,32.16435372285455,38.9,53.75,86.0,243.8,233.00500000000008,86
USC00417140,28.6575,-96.5553,PRCP,1957,2020,3348.6336581278647,3.9165305943015962,33.98660894976009,50.24,66.82000000000002,103.81999999999996,235.2,181.82399999999956,97
USC00417215,29.0281,-98.5686,PRCP,1941,2020,1506.670774826025,1.762188040732193,33.480056569150015,40.6,73.76,84.615,111.5,100.87800000000003,48
USC00417594,29.5839,-95.7553,PRCP,1919,2020,3525.064653816559,4.122882636042759,33.0793326193341,39.25472673330139,63.5,135.15,280.2,178.08399999999958,99
USC00417622,26.3769,-98.8117,PRCP,1892,2020,1981.0753708879313,2.317047217412785,30.969625741527864,35.6,49.5,91.05,155.7,135.0499999999999,71
USC00417677,27.7894,-97.6619,PRCP,1922,2020,2625.5112509357796,3.0707733929073444,30.40963250807333,33.46659681090601,52.04,80.63999999999994,260.4,190.01999999999987,93
USC00417841,31.8092,-95.1428,PRCP,1942,2020,2307.3929835093613,2.698705243870598,31.409150002803415,36.27900028608673,53.06000000000006,72.49999999999991,254.0,143.07400000000075,75
USC00417873,29.3283,-99.4653,PRCP,1903,2020,1110.3165728981376,1.2986158747346639,34.171606384811234,40.4,65.8,102.42499999999998,154.9,137.39999999999995,36
USC00417983,29.8833,-97.9494,PRCP,1893,2020,1658.6202558053335,1.9399067319360626,31.19882738663401,38.243389004539964,59.29999999999998,96.81999999999996,137.2,137.03199999999998,57
USC00418126,29.6825,-96.8564,PRCP,1926,2020,2548.678592972726,2.98091063505582,32.122169841337566,37.52000000000001,58.16000000000005,103.56999999999991,224.8,196.09599999999995,79
USC00418446,30.3367,-96.5403,PRCP,1963,2020,2359.6453607325943,2.7598191353597596,31.570825831505815,43.56000000000001,66.37999999999998,101.35999999999993,150.4,147.448,73
USC00418519,29.2728,-96.6858,PRCP,1967,2020,2585.3996743928656,3.023859268295749,34.39123635956387,54.080000000000005,68.6,119.01999999999997,140.0,136.966,75
USC00418996,29.4822,-95.6314,PRCP,1942,2020,3735.5555902383403,4.369070865775837,36.06217407474101,45.7,76.05,120.12499999999999,285.2,226.58499999999984,96
USC00419101,30.7931,-94.1819,PRCP,1970,2020,4277.629387707338,5.003075307260044,32.911215034332,44.10000000000001,77.22000000000003,97.51999999999995,200.9,139.52799999999996,124
USC00419491,30.3236,-96.1594,PRCP,1915,2020,2402.9478580957566,2.810465331106148,32.08251129416696,35.6,69.9,96.15500000000003,202.2,161.44600000000037,72
USC00419559,28.1136,-97.4178,PRCP,1964,2020,2884.68409732329,3.3738995290330878,38.71616428226347,48.07999999999999,77.99000000000002,84.96000000000001,248.2,189.15099999999984,82
USC00419588,26.1781,-97.9708,PRCP,1914,2020,2358.693143128484,2.75870543055963,31.87781709879782,41.3,61.9,88.00500000000011,200.2,187.91700000000012,72
USC00431433,43.7064,-72.9617,PRCP,1904,2020,2121.306623256572,2.481060378077862,43.02614200646234,45.423878794364725,55.21702586816437,61.20451678269801,126.0,111.59599999999992,53
USC00433341,44.4111,-71.7186,PRCP,1930,2020,1698.6248260801788,1.986695703017753,41.85214398609122,43.293584347667206,49.536766742312906,62.80721022474078,64.0,63.87782094183647,44
USC00435416,44.5247,-72.8153,PRCP,1954,2020,2360.0290021713613,2.760267838796914,48.201936806131215,52.60110060665106,84.83000000000004,101.58495582913312,252.0,187.28100000000015,48
USC00435542,44.9489,-72.1911,PRCP,1930,2020,1717.5376227303195,2.0088159330179174,44.72371886318037,48.070417672763554,72.23934862951852,74.2,104.1,98.14000000000001,41
USC00436335,43.2628,-72.9056,PRCP,1940,2020,2116.191188476934,2.4750774134233144,47.5,54.27622323707041,64.45226941322545,68.72,120.9,101.74799999999985,49
USC00436893,43.8578,-72.8045,PRCP,1928,2020,1679.0141290174786,1.963759215225121,44.42979874805361,48.458848657944515,55.93934908449337,58.203573824357946,151.4,114.28506722568105,41
USC00436995,43.6253,-72.9781,PRCP,1916,2020,1922.2484769599655,2.2482438327017142,43.91182352593145,47.682552911949045,63.02717149820771,71.14155164860432,95.8,88.51500000000001,48
USC00437054,44.42,-72.0194,PRCP,1894,2020,1700.9751193118047,1.989444583990415,42.26820530233604,45.39501026144549,50.86823134413364,60.884336276042305,115.1,109.97599999999997,43
USC00437607,44.6264,-73.3031,PRCP,1969,2020,1487.9177712727183,1.7402547032429454,42.36222723244856,53.1,64.1,73.88039627915119,102.1,96.6117426369127,36
USC00440243,37.3261,-78.8275,PRCP,1937,2020,4076.200226358806,4.7674856448641005,41.9,49.17761171430967,56.549792078520795,83.50999999999992,174.0,129.3819999999999,110
USC00440327,37.75,-77.4833,PRCP,1893,2020,4545.183402948577,5.3160039800568155,40.06927613428976,48.26584590558565,73.92999999999999,104.145,133.1,127.48276809408895,118
USC00441136,37.5083,-78.5333,PRCP,1894,2020,4619.320530793164,5.402714071103116,39.29961088180933,47.06724776552551,63.39999999999999,72.11499999999998,186.2,128.18500000000006,128
USC00441159,37.7267,-79.3628,PRCP,1937,2020,3279.501021908511,3.835673709834516,39.20376969596226,49.76395833142703,64.8,72.78935615125934,101.6,93.04600000000003,92
USC00441593,38.0328,-78.5225,PRCP,1893,2020,4446.933605119949,5.201091935812806,41.02575673945944,49.7,64.64969474298037,76.33999999999983,190.2,138.29200000000006,117
USC00441606,36.7775,-78.4756,PRCP,1947,2020,4769.408281832073,5.578255300388389,41.387781666345084,49.471225430984106,63.158488182899845,91.03999999999999,177.8,116.27600000000004,125
USC00441614,36.8225,-79.4103,PRCP,1922,2020,4046.8930950108247,4.733208298258274,41.405029354171994,48.1,57.395482828571154,71.375,114.8,93.10899999999997,110
USC00441746,36.6214,-78.5506,PRCP,1891,2020,4651.634969601715,5.440508736376275,40.78745598729104,49.42865875147148,76.2,91.4,132.1,120.86,121
USC00441955,37.2819,-78.9592,PRCP,1950,2020,4152.469757055033,4.856689774333373,43.42779790275173,47.701497146044034,56.236044406319344,77.18499999999997,146.1,99.066,112
USC00442009,38.2022,-77.3747,PRCP,1959,2020,4157.12906056754,4.862139252125778,41.15226278002572,48.900000000000006,76.88000000000005,110.14,189.2,146.76399999999992,105
USC00442044,37.8111,-79.9883,PRCP,1960,2020,2827.062196561337,3.3065054930541953,39.82463354828592,44.82317433082662,49.587848205140844,61.54983818287852,86.9,82.51400000000001,87
USC00442208,38.4547,-78.9353,PRCP,1893,2020,3360.219225726602,3.9300809657621074,40.11757235818162,44.239939957323074,51.434298221703,66.0207728363794,151.1,110.87800000000016,92
USC00442790,36.6983,-77.5597,PRCP,1893,2020,5430.3728860824285,6.351313317055472,36.36131198380847,46.800000000000004,62.17999999999999,97.42999999999995,188.0,149.9860000000001,155
USC00442941,37.3264,-78.3864,PRCP,1897,2020,4807.182959773574,5.62243621026149,39.309296977241495,46.2634879037393,70.46000000000006,85.74,168.1,139.16000000000008,125
USC00443375,37.6183,-79.4358,PRCP,1967,2020,4144.128717777797,4.8469341728395285,49.90999999999998,61.270387053121325,72.74641044738647,85.74499999999996,121.4,113.77199999999988,102
USC00444101,37.2992,-77.2775,PRCP,1916,2020,5123.567322975851,5.992476401141347,39.56807633586981,49.53226343470858,70.75,94.625,193.3,150.4250000000003,136
USC00444148,37.1258,-79.525,PRCP,1950,2020,3585.947301387287,4.194090410979284,41.82497913257764,45.400000000000006,56.41835609192165,73.41999999999994,102.9,83.41199999999982,97
USC00444414,36.6003,-78.3011,PRCP,1948,2020,4423.898165365352,5.1741499010121075,38.92876758205237,47.239213229220724,64.75706003830146,85.82500000000002,122.2,114.19999999999999,126
USC00444876,37.7767,-79.4386,PRCP,1889,2020,3350.83963095811,3.9191106794831696,38.403974341099214,44.54361411090071,59.33598554804089,72.95999999999992,100.6,99.63999999999999,97
USC00444909,39.1422,-77.7094,PRCP,1900,2020,3146.440162821299,3.680046974059999,43.75185437380301,54.652428714757775,76.99,96.43000000000002,209.8,145.04800000000057,72
USC00445050,38.0422,-78.0061,PRCP,1916,2020,4326.319151502912,5.06002239941861,39.32237042091533,46.54,58.4,87.17079565910716,149.4,136.23999999999998,115
USC00445096,38.6661,-78.3728,PRCP,1941,2020,4095.1339066594983,4.7896303001865475,42.64715198444831,53.18539294730432,74.2,109.11499999999995,239.3,166.3560000000001,98
USC00446475,37.5844,-75.8217,PRCP,1955,2020,5354.002146312677,6.261990814400791,38.11955720659621,45.400000000000006,77.06829404259244,98.36999999999995,245.6,152.66600000000003,142
USC00446491,37.8142,-78.2644,PRCP,1957,2020,4409.0761744562615,5.156814239130131,41.625696962624986,48.798996146756245,57.54041463654011,75.31999999999991,193.0,149.1840000000002,117
USC00446712,38.2322,-78.1203,PRCP,1946,2020,3959.6306018124174,4.6311469027045815,46.062353940828785,51.2,67.42,88.15999999999994,199.4,121.35199999999934,97
USC00447338,36.9769,-79.8961,PRCP,1894,2020,3618.225441238486,4.2318426213315625,41.05505063749506,48.967115390784265,61.280124250611664,74.93,93.5,90.756,99
USC00448062,38.1692,-79.0844,PRCP,1893,2020,3689.2139812461737,4.314870153504296,42.965404084731425,49.972909901852844,59.43,68.0356003184069,139.7,137.225,100
USC00448192,36.7297,-76.6014,PRCP,1945,2020,6016.847523750635,7.037248565790217,38.75920012757019,47.94662027789005,70.69999999999999,111.11499999999991,278.9,187.7779999999994,150
USC00448737,38.8922,-77.2892,PRCP,1925,2020,3537.7679367006244,4.137740276842836,41.08445477603634,48.51334411521508,62.217115265415366,74.51999999999998,169.4,89.21800000000019,95
USC00448829,37.7433,-77.04,PRCP,1932,2020,4264.6853946979,4.9879361341495905,37.581559580559656,43.63531445498458,62.600000000000016,86.85000000000001,196.9,163.7964157815895,115
USC00448837,36.5953,-76.4389,PRCP,1926,2020,5772.467507382986,6.7514239852432585,35.6,39.39471320490735,54.0600000000001,91.84,185.4,155.592,173
USC00448894,37.9881,-76.7769,PRCP,1893,2020,4564.283224369152,5.33834295247854,38.194008731343175,47.8,75.2,120.62499999999999,214.6,173.13999999999987,116
USC00449025,37.5658,-76.8,PRCP,1954,2020,4991.809623404539,5.83837382854332,37.82883120392205,44.6467525707448,68.8,90.07423948275925,273.1,172.0099999999998,131
USC00449151,37.3017,-76.7039,PRCP,1948,2020,5846.797442614743,6.838359582005547,38.95708794267868,44.74733206793408,70.53000000000004,89.745,362.7,246.584,148
USC00449186,39.1833,-78.1167,PRCP,1912,2020,3439.947524889027,4.023330438466698,43.55381221483414,49.963078405760456,75.0007890442018,87.71391503042678,123.7,112.32900000000002,84
USC00449263,38.8969,-78.4678,PRCP,1889,2020,3156.8063672940293,3.692171189817578,42.17754855781422,49.37229981161086,65.14477965572836,100.625,133.1,132.5,76
USC00461215,38.1872,-80.1336,PRCP,1952,2020,2322.237359364026,2.716067086975469,37.445880073668086,39.31816824766544,49.579999999999984,55.530851153754455,64.60490529554997,63.99029546495747,73
USC00467730,39.3389,-78.7711,PRCP,1870,2020,2746.7911245628743,3.2126211983191513,38.650135080315344,50.48265431522188,58.3367809719239,73.51112035085416,152.4,106.68000000000006,73
USC00469522,37.7883,-80.3083,PRCP,1888,2020,2751.9113637055207,3.21860978211172,38.1,40.893974917227354,45.47638800141357,60.295819205246815,81.8,74.75299999999997,88
USW00003813,32.6847,-83.6528,PRCP,1948,2020,4168.814947909936,4.875806956619808,34.42545936192279,39.26125394458442,56.43502914921227,80.98999999999992,260.4,131.982,123
USW00003820,33.3644,-81.9633,PRCP,1942,2020,4447.513023828624,5.20176961851301,36.894110837507625,45.2,60.6,86.6,185.4,130.79999999999998,126
USW00003822,32.13,-81.21,PRCP,1948,2020,5602.764967555855,6.552941482521468,33.65716953704378,41.879999999999995,60.90000000000002,105.1000000000001,227.1,174.89399999999998,163
USW00003904,30.5892,-96.3647,PRCP,1951,2020,2689.3343759104696,3.1454203227023037,32.64899909737408,44.58000000000002,66.27999999999999,89.73999999999995,189.2,135.24399999999952,83
USW00003937,30.125,-93.2158,PRCP,1961,2020,5512.094569318566,6.44689423312113,35.702272984365585,47.7,80.86000000000003,118.27999999999989,242.1,175.17600000000002,149
USW00003940,32.3206,-90.0778,PRCP,1963,2020,3601.4688486409555,4.212244267416322,33.78055977131762,41.7,55.099999999999994,89.35,145.0,127.98999999999992,116
USW00004725,42.1997,-75.985,PRCP,1951,2020,1740.5596924381705,2.0357423303370417,39.27369773505624,48.988038378867664,64.5736181775774,77.71779954305796,88.9,88.30199999999999,47
USW00004781,40.7939,-73.1017,PRCP,1963,2020,3105.778770045983,3.6324897895274657,38.30839053056394,44.68901969513126,57.34682580923608,72.1,150.1,139.38000000000002,81
USW00012834,29.1828,-81.0483,PRCP,1937,2020,6580.927230351594,7.6969909126919225,31.8,35.81139109306881,53.95730436422508,69.33999999999999,229.1,111.96999999999998,235
USW00012839,25.7906,-80.3164,PRCP,1948,2020,6561.64718022936,7.674441146467088,31.832080950291655,35.43160495301134,57.86000000000003,71.29999999999998,173.0,122.7020000000002,227
USW00012842,27.9619,-82.5403,PRCP,1939,2020,5813.911946747979,6.799897013740326,31.599153437866597,36.32178549897133,56.540000000000006,73.36499999999995,180.6,106.86800000000004,214
USW00012844,26.6847,-80.0994,PRCP,1938,2020,7531.86304763969,8.809196546947007,32.95190189329294,41.1,68.1,97.3,223.3,173.90999999999977,231
USW00012912,28.8614,-96.9303,PRCP,1953,2020,2667.4760687896983,3.1198550512160215,32.74972197358965,52.76000000000004,71.7,91.90499999999997,192.5,132.90600000000012,84
USW00012916,29.9933,-90.2511,PRCP,1948,2020,6455.762051690688,7.5505988908663015,33.5875904451578,41.39916343893438,66.8,103.075,199.6,163.6300000000002,186
USW00012917,29.9506,-94.0206,PRCP,1947,2020,7409.467209915047,8.666043520368476,39.15999999999999,63.24000000000003,91.92000000000002,128.73499999999993,661.2,256.02399999999903,162
USW00012918,29.6381,-95.2819,PRCP,1930,2020,5997.881231177704,7.015065767459302,36.281878516097116,52.70000000000001,121.24,184.7,306.6,266.26800000000026,133
USW00012919,25.9156,-97.4186,PRCP,1898,2020,3517.5079752794827,4.114044415531558,32.762120017931764,41.7,69.75,117.725,230.9,168.65500000000003,106
USW00012921,29.5442,-98.4839,PRCP,1946,2020,1466.5068439857123,1.715212683024225,35.943765273336716,43.90000000000001,66.81,73.715,145.5,120.11799999999991,50
USW00012924,27.7839,-97.5108,PRCP,1948,2020,3298.5802647599803,3.857988613754363,30.94605456174815,48.0,71.4,95.0,176.0,162.1,101
USW00012930,29.9167,-90.1303,PRCP,1893,2020,6485.8523028847085,7.585792167116618,34.49999999999999,42.4,69.6,89.4,235.2,201.61999999999998,181
USW00012935,28.7247,-96.2536,PRCP,1943,2020,3367.5466935326463,3.9386511035469547,34.66912479023725,48.220000000000006,69.91999999999996,107.35999999999977,219.2,159.54500000000007,98
USW00012960,29.98,-95.36,PRCP,1969,2020,4952.215741923552,5.792065195232224,33.94868938944044,50.5,72.10000000000001,133.41999999999993,408.2,251.09999999999982,124
USW00013701,39.4717,-76.1697,PRCP,1919,2020,2278.3495241088567,2.6647362855074346,38.95791174432341,45.6904503756376,58.92,98.75999999999985,256.8,198.33599999999979,57
USW00013722,35.8922,-78.7819,PRCP,1944,2020,5050.094148296932,5.906542863505184,38.100811624778956,46.0,64.5,106.2,163.8,140.13999999999996,141
USW00013723,36.0969,-79.9433,PRCP,1928,2020,4063.443418369392,4.752565401601628,38.31034421746924,47.194442541876874,66.43666467881587,82.79999999999998,125.5,119.70399999999998,113
USW00013729,38.8853,-79.8528,PRCP,1926,2020,2254.0055030235903,2.6362637462264216,36.872119395408575,39.1061758279796,48.42119137859855,52.28162912228749,59.4,56.63443908799643,74
USW00013733,37.3208,-79.2067,PRCP,1944,2020,3226.076644377316,3.773189057751247,38.554909971631865,43.14490063005226,56.65120981062047,71.5549999999999,153.7,152.95600000000002,94
USW00013734,39.4019,-77.9844,PRCP,1926,2020,2704.8389609821807,3.1635543403300357,39.11391974638325,47.466735062431795,58.55629779760727,80.2,93.65264879394398,88.90063571054652,77
USW00013735,39.3667,-75.0667,PRCP,1947,2020,2943.961559550555,3.443229894211176,42.74488215149227,47.0,57.118271018119216,70.95332632170383,128.8,128.575,76
USW00013737,36.9033,-76.1922,PRCP,1946,2020,5873.717801435798,6.869845381796255,37.471200030277544,47.221597183939956,78.41,99.8,226.8,195.22199999999987,150
USW00013739,39.8683,-75.2311,PRCP,1948,2020,3089.4215292746576,3.613358513771529,40.12521470100486,46.800000000000004,62.47163529505287,81.4014043630614,168.4,125.10399999999962,83
USW00013740,37.505,-77.3203,PRCP,1939,2020,4665.306042559665,5.456498295391421,39.250323504731035,47.3904618982851,73.14000000000001,96.89999999999984,169.7,140.804,117
USW00013741,37.3169,-79.9742,PRCP,1948,2020,2788.7551648360195,3.261701947176631,39.06503092884036,47.81560388963203,58.820000000000014,78.57999999999991,111.8,106.903,84
USW00013743,38.8483,-77.0342,PRCP,1945,2020,3244.259431868385,3.794455475869456,41.09586330594767,46.75533725787297,82.54946628654851,93.64,155.2,128.10299999999978,80
USW00013744,34.1853,-79.7239,PRCP,1948,2020,5536.992007868453,6.476014044290588,37.13612785650238,45.24877463834477,67.1,81.19000000000003,298.2,111.06100000000015,168
USW00013748,34.2675,-77.8997,PRCP,1948,2020,8927.385878505422,10.441386992404002,36.926532998334714,51.120000000000005,99.47000000000011,127.49499999999993,339.9,239.56300000000013,214
USW00013781,39.6728,-75.6008,PRCP,1948,2020,3309.3549872518356,3.8705906283647202,40.07143006829546,49.070826565495764,69.38000000000001,105.81999999999998,210.6,159.0129999999996,80
USW00013782,32.78,-79.9319,PRCP,1893,2020,5952.532833548567,6.962026705904758,37.26598320544889,45.00715398677683,88.9,108.39500000000001,153.9,141.9160000000002,168
USW00013865,32.3347,-88.7442,PRCP,1944,2020,3695.2309810077595,4.321907580126035,32.82541687728246,37.042206289463294,60.300000000000004,71.67999999999999,114.3,109.71199999999999,129
USW00013870,31.5358,-82.5067,PRCP,1938,2020,4550.6120075283125,5.322353225179313,32.18930880382742,35.76809011824783,51.31000000000001,75.36500000000002,145.3,108.82300000000004,158
USW00013880,32.8986,-80.0403,PRCP,1937,2020,6407.412358135023,7.49404954167839,35.88751555937077,46.66550858527957,79.07999999999998,99.99999999999999,153.9,141.05599999999998,185
USW00013881,35.2236,-80.9553,PRCP,1939,2020,4232.410086845823,4.950187236076985,41.18699019021962,45.947824132121056,61.34,77.14352557289347,174.8,116.54600000000002,114
USW00013883,33.9486,-81.1186,PRCP,1948,2020,4241.532500668919,4.9608567259285605,35.77457055154676,48.14000000000001,68.53829340228144,86.73999999999998,131.3,118.10599999999997,127
